@relation 'if (A2 > 0.5) then R=2.5*A1 + 3.5*A3 else R=2*A4 + 0.7*A5'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute class numeric

@data
0.025194,0.331599,0.340336,0.084934,0.495296,0.781811,0.516575
0.49525,0.780548,0.136794,0.257562,0.593668,0.40442,1.716903
0.414791,0.055016,0.167324,0.379783,0.553574,0.981427,1.147068
0.948263,0.342819,0.270994,0.167975,0.272443,0.417821,0.526661
0.282258,0.360617,0.36774,0.460003,0.576824,0.52978,1.323783
0.393849,0.052613,0.894937,0.539189,0.039984,0.085017,1.106367
0.534468,0.044736,0.20607,0.809766,0.604035,0.756247,2.042357
0.794057,0.379142,0.105016,0.688143,0.918224,0.995492,2.019043
0.772901,0.049432,0.906819,0.974711,0.437533,0.979098,2.255696
0.312115,0.218499,0.77215,0.419903,0.77191,0.818565,1.380143
0.692719,0.041751,0.972773,0.774751,0.341934,0.275207,1.788855
0.153757,0.099072,0.546323,0.196397,0.55909,0.898971,0.784156
0.870284,0.216453,0.99926,0.38561,0.907456,0.271825,1.40644
0.212216,0.136828,0.247688,0.486186,0.029807,0.359418,0.993237
0.636973,0.080329,0.449367,0.341679,0.208059,0.643378,0.828998
0.58629,0.76472,0.301062,0.746773,0.1407,0.049805,2.519442
0.316241,0.281933,0.449757,0.45904,0.245215,0.83314,1.089731
0.416914,0.238025,0.01223,0.859121,0.610372,0.691594,2.145503
0.523724,0.449952,0.605236,0.7176,0.372239,0.950336,1.695766
0.207339,0.988686,0.469869,0.795969,0.541436,0.668339,2.16289
0.496785,0.496598,0.112431,0.274996,0.941938,0.81759,1.209349
0.855546,0.066809,0.685948,0.86119,0.879803,0.109689,2.338242
0.530254,0.929341,0.078922,0.012551,0.81195,0.761855,1.601863
0.034722,0.166218,0.260357,0.986867,0.670314,0.206216,2.442954
0.549219,0.394938,0.923891,0.334766,0.577492,0.953833,1.073776
0.308601,0.083524,0.372098,0.317895,0.600008,0.0762,1.055796
0.647563,0.954142,0.049841,0.358947,0.480342,0.906571,1.793353
0.463224,0.906464,0.259724,0.650875,0.196301,0.983038,2.067094
0.062571,0.453648,0.632153,0.140308,0.86573,0.143349,0.886627
0.975113,0.767288,0.557826,0.22468,0.267092,0.273264,4.390174
0.541238,0.823725,0.374219,0.18044,0.825399,0.038106,2.662862
0.318108,0.630767,0.904199,0.88454,0.733266,0.070156,3.959967
0.383071,0.185666,0.420647,0.163342,0.275492,0.418594,0.519529
0.93709,0.313938,0.123936,0.759609,0.911318,0.516748,2.15714
0.616966,0.302587,0.309466,0.653227,0.171953,0.703109,1.426821
0.186513,0.75599,0.032049,0.305918,0.554768,0.214561,0.578455
0.786389,0.150293,0.876521,0.372115,0.864064,0.116043,1.349075
0.345192,0.471724,0.47531,0.872288,0.557786,0.450683,2.135026
0.677424,0.221807,0.401214,0.652771,0.728268,0.895688,1.815328
0.975967,0.130828,0.656858,0.846154,0.16292,0.845851,1.806353
0.028346,0.60986,0.002458,0.733814,0.209822,0.369625,0.079468
0.399883,0.307728,0.053728,0.929477,0.797029,0.189996,2.416874
0.807249,0.936035,0.357223,0.728897,0.228924,0.328699,3.268403
0.899231,0.643078,0.347801,0.181753,0.285527,0.459222,3.46538
0.035831,0.813406,0.221234,0.360597,0.580776,0.279989,0.863896
0.452269,0.947984,0.744778,0.147882,0.164749,0.329515,3.737396
0.372824,0.741481,0.982396,0.902249,0.475702,0.90236,4.370448
0.334691,0.165845,0.853633,0.663,0.125731,0.917477,1.414012
0.74963,0.13784,0.572234,0.217206,0.725732,0.365079,0.942423
0.798851,0.58425,0.9406,0.79458,0.279929,0.987216,5.289226
0.273584,0.610367,0.499098,0.325055,0.288205,0.100662,2.430802
0.26152,0.260631,0.857108,0.844014,0.938377,0.465005,2.344892
0.380888,0.567052,0.549138,0.558133,0.924793,0.147502,2.874205
0.994397,0.290425,0.270164,0.385553,0.940505,0.799679,1.429459
0.831565,0.847319,0.827011,0.099183,0.625918,0.296045,4.973451
0.218825,0.305306,0.996553,0.969882,0.257318,0.496705,2.119887
0.592934,0.239453,0.278002,0.512314,0.185924,0.984128,1.154774
0.757169,0.441548,0.258814,0.362802,0.62586,0.037722,1.163705
0.955924,0.523158,0.646748,0.794459,0.893446,0.192809,4.653429
0.987996,0.9649,0.541306,0.026363,0.34788,0.374821,4.364563
0.370166,0.04439,0.984948,0.483302,0.724277,0.493419,1.473599
0.790709,0.778385,0.428785,0.980502,0.105313,0.26018,3.47752
0.469135,0.791574,0.32143,0.460202,0.690627,0.889715,2.297842
0.447491,0.173209,0.357747,0.207616,0.708701,0.836662,0.911322
0.585739,0.497937,0.95269,0.282912,0.111031,0.185942,0.643547
0.096411,0.41054,0.602423,0.380677,0.101867,0.173807,0.83266
0.731585,0.444134,0.000456,0.172957,0.519258,0.292276,0.709395
0.29925,0.043161,0.052631,0.907431,0.697173,0.786169,2.302883
0.529757,0.378491,0.415105,0.166286,0.728426,0.153531,0.84247
0.601095,0.301079,0.419818,0.088847,0.210391,0.617249,0.324967
0.951298,0.309101,0.479685,0.413391,0.208132,0.855168,0.972475
0.615979,0.373936,0.430456,0.589426,0.602691,0.512299,1.600735
0.909693,0.852687,0.089073,0.186355,0.417744,0.922578,2.58599
0.173802,0.025626,0.332576,0.41014,0.519499,0.837084,1.18393
0.815484,0.349543,0.642237,0.815319,0.068132,0.885259,1.67833
0.408515,0.672785,0.651563,0.141676,0.741939,0.627204,3.30176
0.084765,0.072056,0.292806,0.535677,0.456932,0.826918,1.391206
0.356027,0.848902,0.585439,0.456318,0.636299,0.47388,2.939104
0.33066,0.566176,0.554152,0.079828,0.039069,0.885717,2.766182
0.662485,0.859532,0.727713,0.571253,0.400434,0.267157,4.203208
0.545967,0.47093,0.849877,0.793593,0.254596,0.505767,1.765403
0.379617,0.411685,0.947485,0.784187,0.063274,0.926235,1.612666
0.008034,0.060433,0.539103,0.097476,0.340013,0.671654,0.432961
0.543487,0.071722,0.241833,0.144137,0.69453,0.349211,0.774445
0.903494,0.246043,0.22818,0.246701,0.39709,0.382197,0.771364
0.29654,0.571136,0.204614,0.875877,0.126478,0.01079,1.457501
0.78089,0.863221,0.806399,0.571523,0.38481,0.237791,4.774623
0.720009,0.238386,0.428674,0.325967,0.67812,0.926548,1.126618
0.893266,0.748304,0.613031,0.700591,0.935402,0.227609,4.378774
0.294752,0.187492,0.675047,0.941435,0.904293,0.08616,2.515876
0.290691,0.384827,0.456488,0.685169,0.974528,0.608607,2.052508
0.003299,0.340389,0.003082,0.129106,0.268246,0.935489,0.445984
0.164279,0.767204,0.863626,0.450832,0.048573,0.167669,3.43339
0.52438,0.900066,0.25955,0.774228,0.855945,0.05877,2.219374
0.4286,0.591448,0.938183,0.605771,0.028524,0.151431,4.355142
0.753413,0.52533,0.372606,0.721485,0.813834,0.877139,3.187656
0.858495,0.938342,0.552088,0.331155,0.470358,0.735183,4.078545
0.008437,0.185538,0.788115,0.639597,0.099014,0.938546,1.348503
0.269167,0.263818,0.281825,0.869,0.365877,0.082969,1.994113
0.750655,0.494967,0.121175,0.402694,0.381776,0.226632,1.072632
0.244991,0.754517,0.534303,0.006828,0.315853,0.825377,2.482538
0.462292,0.241503,0.674797,0.427248,0.535145,0.862452,1.229098
0.782877,0.943391,0.682607,0.935908,0.298888,0.149702,4.346317
0.481628,0.83313,0.900531,0.302796,0.084578,0.612941,4.355929
0.920088,0.91087,0.751787,0.931165,0.194797,0.65905,4.931476
0.09611,0.488246,0.14244,0.547854,0.273183,0.753825,1.286936
0.964288,0.421557,0.258277,0.465888,0.050372,0.712658,0.967037
0.039118,0.192098,0.116177,0.409316,0.02379,0.062227,0.835284
0.335182,0.964539,0.213778,0.633163,0.748285,0.109068,1.586177
0.72448,0.731707,0.529012,0.30431,0.048957,0.035478,3.662743
0.262477,0.877355,0.055431,0.09847,0.25646,0.717002,0.850201
0.085024,0.505395,0.044524,0.777895,0.67344,0.847702,0.368395
0.663982,0.539299,0.358788,0.254212,0.995594,0.995671,2.915715
0.757454,0.28061,0.437254,0.718143,0.590917,0.064551,1.849928
0.450514,0.019156,0.628629,0.786942,0.066635,0.276924,1.620528
0.575557,0.644996,0.267979,0.032067,0.777688,0.738952,2.37682
0.270897,0.555651,0.244833,0.501869,0.127846,0.206061,1.534157
0.897212,0.560726,0.739377,0.041522,0.130859,0.207071,4.830852
0.320673,0.835774,0.766541,0.976762,0.602705,0.856289,3.484576
0.197929,0.190885,0.564677,0.507618,0.086922,0.693717,1.076081
0.292259,0.216833,0.267548,0.438644,0.635235,0.743731,1.321952
0.614577,0.01923,0.698518,0.435344,0.508946,0.720181,1.22695
0.842117,0.812494,0.189339,0.171721,0.788457,0.275525,2.767981
0.717744,0.230958,0.639586,0.647021,0.506507,0.285079,1.648597
0.092138,0.731221,0.355423,0.773784,0.904524,0.063024,1.474325
0.729588,0.362133,0.718672,0.54387,0.572248,0.860026,1.488314
0.667756,0.717463,0.291576,0.680834,0.81168,0.025205,2.689904
0.686314,0.359225,0.333702,0.499386,0.482422,0.407029,1.336469
0.604434,0.001582,0.841361,0.576014,0.673539,0.294364,1.623506
0.670362,0.41775,0.484825,0.946373,0.816015,0.883254,2.463957
0.127011,0.31393,0.254734,0.588922,0.730307,0.616806,1.68906
0.207118,0.290284,0.198051,0.431423,0.697983,0.051389,1.351434
0.822986,0.761665,0.459793,0.575206,0.979376,0.215655,3.666743
0.234457,0.169172,0.505004,0.716267,0.466915,0.860092,1.759375
0.091196,0.603791,0.103705,0.243861,0.984371,0.951105,0.590956
0.710624,0.758035,0.569211,0.404857,0.405881,0.199049,3.768798
0.951409,0.890575,0.168556,0.470944,0.487039,0.075291,2.968467
0.926959,0.748715,0.315958,0.568189,0.457435,0.466989,3.42325
0.348239,0.45792,0.531373,0.803458,0.825502,0.934683,2.184767
0.936692,0.616604,0.533084,0.425794,0.969767,0.118492,4.207523
0.974376,0.88542,0.744756,0.915955,0.33523,0.622269,5.042584
0.199502,0.437313,0.864196,0.323504,0.990682,0.176768,1.340485
0.373459,0.738746,0.565567,0.634928,0.925691,0.825002,2.913134
0.573773,0.311451,0.413632,0.02148,0.439572,0.614576,0.350661
0.662072,0.722686,0.353845,0.092378,0.88601,0.948857,2.893636
0.164451,0.961821,0.824101,0.674696,0.644794,0.514279,3.295481
0.63312,0.270545,0.402561,0.609947,0.677027,0.034538,1.693812
0.254129,0.13861,0.673292,0.849941,0.234807,0.020544,1.864248
0.269529,0.588818,0.541114,0.048834,0.015047,0.001292,2.567719
0.608467,0.633206,0.864827,0.479116,0.216183,0.295505,4.548064
0.807479,0.262921,0.981366,0.588226,0.944133,0.374412,1.837346
0.85429,0.960065,0.361796,0.797961,0.260056,0.976223,3.402011
0.442564,0.210465,0.344832,0.216263,0.829169,0.86398,1.012944
0.379658,0.118579,0.127716,0.062562,0.750824,0.018098,0.6507
0.570047,0.042941,0.123023,0.632613,0.281019,0.968018,1.461939
0.299964,0.293192,0.500103,0.172871,0.02687,0.285386,0.364552
0.092046,0.764872,0.48025,0.77051,0.947946,0.17266,1.91099
0.472553,0.890052,0.425935,0.263146,0.462817,0.821312,2.672157
0.809785,0.201393,0.309116,0.748649,0.874073,0.315099,2.109149
0.324624,0.942267,0.036176,0.843626,0.606293,0.395252,0.938176
0.248195,0.600873,0.793678,0.759616,0.736016,0.262005,3.398362
0.385108,0.643383,0.928068,0.195936,0.489427,0.683306,4.211007
0.432946,0.508635,0.423728,0.191585,0.722901,0.236737,2.565413
0.880988,0.589987,0.259319,0.436615,0.486235,0.291075,3.110084
0.156652,0.250963,0.43587,0.163787,0.122873,0.903128,0.413584
0.571961,0.22937,0.337368,0.96882,0.681843,0.773771,2.414931
0.13129,0.205513,0.033051,0.6338,0.820743,0.681742,1.84212
0.154606,0.016989,0.809777,0.941704,0.657905,0.848814,2.343941
0.128017,0.464921,0.453919,0.306011,0.896839,0.736462,1.239809
0.068163,0.890983,0.828403,0.830079,0.880849,0.129873,3.069819
0.753386,0.524792,0.026877,0.735607,0.346177,0.62489,1.977534
0.378787,0.867325,0.670348,0.333954,0.505535,0.93883,3.293186
0.902595,0.245435,0.750897,0.281292,0.609937,0.755482,0.989539
0.607596,0.849176,0.252797,0.478128,0.376644,0.073455,2.403779
0.165726,0.548608,0.696184,0.912405,0.127843,0.537494,2.850959
0.900065,0.127863,0.776691,0.066502,0.323597,0.823596,0.359522
0.542054,0.116224,0.612443,0.322465,0.480378,0.446734,0.981195
0.8103,0.53037,0.375797,0.513893,0.502021,0.037495,3.341038
0.740353,0.757363,0.571039,0.341152,0.893879,0.160768,3.84952
0.19344,0.73959,0.133079,0.540057,0.535755,0.64238,0.949375
0.109711,0.103099,0.24953,0.270569,0.929397,0.441655,1.191715
0.262927,0.978566,0.155384,0.266305,0.558133,0.719755,1.201162
0.855747,0.87558,0.593031,0.499128,0.067825,0.562453,4.214975
0.776601,0.008779,0.570298,0.904496,0.939739,0.025871,2.466808
0.65119,0.158454,0.056623,0.567735,0.639135,0.785626,1.582865
0.566546,0.245057,0.325642,0.471359,0.522049,0.731627,1.308153
0.047669,0.870142,0.446455,0.777945,0.122673,0.707182,1.681765
0.222363,0.735984,0.532415,0.798017,0.552392,0.13372,2.419361
0.237132,0.00964,0.53445,0.440575,0.268306,0.179756,1.068964
0.676002,0.798707,0.796106,0.53523,0.235332,0.160111,4.476377
0.696682,0.206419,0.122478,0.965797,0.754822,0.021039,2.45997
0.718514,0.230852,0.529137,0.879323,0.879093,0.657959,2.37401
0.079712,0.661699,0.076604,0.192018,0.21235,0.800844,0.467394
0.105073,0.249775,0.628808,0.361889,0.02286,0.710918,0.73978
0.389081,0.717729,0.040481,0.640888,0.389621,0.680795,1.114386
0.874323,0.630692,0.14047,0.258303,0.681765,0.585273,2.677453
0.984659,0.034929,0.069192,0.769585,0.04481,0.554999,1.570537
0.821617,0.930233,0.604737,0.97572,0.94109,0.350652,4.170621
0.33794,0.693615,0.300819,0.769036,0.780242,0.608278,1.897717
0.722892,0.190795,0.710417,0.180682,0.569711,0.761091,0.760162
0.650506,0.467733,0.002753,0.028056,0.526629,0.870383,0.424752
0.906948,0.123573,0.641442,0.419571,0.10501,0.61605,0.912649
0.500994,0.042398,0.893206,0.048397,0.711597,0.400355,0.594911
0.118601,0.464461,0.116409,0.572109,0.98748,0.54846,1.835454
0.576791,0.065247,0.545664,0.354501,0.320109,0.384543,0.933079
0.303649,0.987046,0.573479,0.658738,0.792971,0.008239,2.766298
0.282082,0.633482,0.934941,0.794298,0.071008,0.674989,3.977498
0.978848,0.540699,0.2512,0.297143,0.423978,0.124682,3.326322
0.592917,0.124188,0.778253,0.573652,0.79423,0.131811,1.703266
0.22604,0.459322,0.057439,0.471331,0.278642,0.139988,1.137711
0.952866,0.174874,0.263211,0.407137,0.797363,0.56384,1.372428
0.069308,0.757583,0.103956,0.238618,0.917062,0.208671,0.537118
0.269406,0.11441,0.03683,0.301571,0.558066,0.08623,0.993787
0.057535,0.696526,0.613261,0.555501,0.589289,0.553918,2.290251
0.181541,0.231388,0.955664,0.716313,0.470465,0.331883,1.761951
0.281926,0.559216,0.577228,0.552852,0.177814,0.262005,2.725112
0.723254,0.947633,0.066868,0.165591,0.609001,0.165475,2.042172
0.809079,0.829629,0.063561,0.333995,0.639606,0.379636,2.245161
0.305261,0.239011,0.603494,0.743174,0.552298,0.354506,1.872957
0.604868,0.414283,0.426556,0.706163,0.908731,0.456645,2.048437
0.579103,0.513803,0.434542,0.558506,0.232477,0.051245,2.968654
0.462916,0.086149,0.882685,0.1865,0.440309,0.247775,0.681215
0.233,0.620884,0.411245,0.675933,0.541935,0.932561,2.021858
0.233647,0.964153,0.95941,0.148161,0.140035,0.952278,3.942053
0.097965,0.715565,0.39585,0.84496,0.039981,0.431594,1.630387
0.775878,0.569152,0.217213,0.09026,0.330728,0.128892,2.699938
0.115554,0.360383,0.44755,0.099525,0.555786,0.675839,0.588101
0.522643,0.818511,0.380185,0.727301,0.658339,0.276264,2.637253
0.735195,0.481315,0.672534,0.188019,0.781998,0.520662,0.923437
0.366432,0.2365,0.589629,0.89942,0.434591,0.015201,2.103052
0.169427,0.636753,0.621035,0.773389,0.094935,0.435424,2.59719
0.726226,0.666469,0.917972,0.204142,0.851867,0.849152,5.028467
0.639455,0.487293,0.834015,0.413888,0.822651,0.961279,1.403632
0.159703,0.873328,0.546877,0.743572,0.788242,0.613118,2.313328
0.291293,0.378777,0.205598,0.500115,0.011256,0.015419,1.008109
0.728727,0.621147,0.123827,0.467794,0.546467,0.948736,2.255212
0.854363,0.569191,0.234571,0.58275,0.412728,0.465915,2.956908
0.514676,0.100711,0.765515,0.275974,0.840501,0.464562,1.140299
0.34977,0.841948,0.989285,0.877955,0.934046,0.144487,4.336921
0.212436,0.965676,0.974252,0.311026,0.65662,0.655609,3.940971
0.23457,0.053745,0.704966,0.183678,0.147846,0.80144,0.470849
0.607813,0.7135,0.375203,0.751907,0.273378,0.165013,2.832741
0.29122,0.564593,0.370978,0.980144,0.668883,0.437689,2.026473
0.96289,0.718604,0.667603,0.869489,0.725672,0.573203,4.743836
0.337963,0.49078,0.447753,0.121614,0.248441,0.973162,0.417136
0.8973,0.890285,0.51222,0.167638,0.342877,0.596271,4.036019
0.446296,0.308453,0.979121,0.254014,0.330438,0.329097,0.739334
0.26063,0.686656,0.25016,0.080538,0.679511,0.365263,1.527136
0.805731,0.516168,0.835475,0.914355,0.54832,0.713614,4.938491
0.742135,0.068457,0.364752,0.940462,0.189097,0.341892,2.013293
0.673946,0.839149,0.636695,0.182859,0.220943,0.205623,3.913298
0.558678,0.922845,0.458553,0.767111,0.367893,0.403741,3.001632
0.991994,0.826191,0.060973,0.767546,0.328487,0.63156,2.693389
0.500285,0.527343,0.221653,0.860291,0.814846,0.703277,2.026496
0.229605,0.652038,0.746666,0.503532,0.716057,0.222565,3.187344
0.894925,0.757871,0.415289,0.20214,0.717654,0.070068,3.690827
0.854729,0.49374,0.839025,0.445616,0.382968,0.626688,1.159309
0.680119,0.972375,0.286402,0.29325,0.681998,0.984369,2.702705
0.494284,0.998896,0.422122,0.022729,0.669824,0.531312,2.713138
0.738674,0.822802,0.064078,0.25896,0.572015,0.502775,2.070959
0.369712,0.106862,0.608537,0.106656,0.953341,0.42545,0.880651
0.969358,0.663267,0.267985,0.867766,0.124801,0.962946,3.361342
0.951282,0.820926,0.935321,0.32494,0.100464,0.899695,5.651826
0.220534,0.730989,0.481687,0.503184,0.540198,0.834436,2.23724
0.979173,0.460087,0.934501,0.519187,0.418706,0.343539,1.331468
0.215731,0.879167,0.010402,0.1236,0.029364,0.716452,0.575732
0.047234,0.443534,0.30986,0.91503,0.168695,0.955444,1.948147
0.944906,0.337199,0.45304,0.831516,0.431585,0.210896,1.965141
0.836915,0.779028,0.058937,0.328791,0.877805,0.630442,2.298568
0.683576,0.763752,0.672535,0.854304,0.478532,0.220363,4.062814
0.824216,0.138364,0.130201,0.58842,0.710328,0.533222,1.674069
0.834257,0.741913,0.946279,0.512965,0.098621,0.135757,5.397617
0.861592,0.708709,0.800045,0.292587,0.010005,0.001571,4.95414
0.160608,0.843239,0.220089,0.123566,0.311378,0.387037,1.171832
0.459629,0.908041,0.892751,0.071836,0.834827,0.855702,4.273702
0.704422,0.458788,0.37451,0.737942,0.76269,0.933085,2.009768
0.859872,0.546097,0.248779,0.649497,0.851878,0.213409,3.020407
0.739052,0.760269,0.241315,0.185915,0.79652,0.463026,2.692235
0.100573,0.099106,0.472733,0.227598,0.351581,0.529162,0.701303
0.520133,0.413216,0.78095,0.030686,0.147187,0.371322,0.164403
0.231204,0.447305,0.962063,0.044297,0.376082,0.787165,0.351852
0.345378,0.016652,0.34826,0.792244,0.868491,0.952814,2.192432
0.629438,0.698602,0.531054,0.364414,0.035577,0.58406,3.432283
0.530014,0.689984,0.334186,0.13051,0.991986,0.741345,2.494689
0.015912,0.589933,0.60187,0.673397,0.00927,0.236388,2.146325
0.342853,0.767923,0.675226,0.610644,0.626377,0.486958,3.220422
0.247425,0.419789,0.9354,0.447645,0.994225,0.041061,1.591248
0.730242,0.19798,0.770286,0.197325,0.773552,0.931666,0.936137
0.298326,0.521015,0.219384,0.570338,0.475747,0.404027,1.513659
0.78112,0.962688,0.236196,0.742987,0.04394,0.302581,2.779486
0.012718,0.932445,0.519767,0.252025,0.647021,0.732986,1.850981
0.356104,0.669915,0.668453,0.446913,0.704884,0.293734,3.229844
0.226673,0.171048,0.633458,0.198966,0.603581,0.764386,0.820439
0.11704,0.36973,0.152912,0.56775,0.090448,0.254218,1.198813
0.720031,0.843231,0.756651,0.74978,0.079797,0.363151,4.448357
0.350666,0.665049,0.696964,0.571414,0.339533,0.340299,3.316041
0.161452,0.264558,0.602588,0.772249,0.979909,0.795455,2.230435
0.480994,0.285829,0.015348,0.389537,0.71143,0.522952,1.277075
0.758232,0.281588,0.166117,0.277138,0.78525,0.030557,1.103952
0.009776,0.492866,0.216104,0.550501,0.353897,0.569815,1.348729
0.714001,0.107693,0.739633,0.964718,0.592131,0.777092,2.343927
0.812879,0.967293,0.886277,0.625777,0.368571,0.441824,5.134168
0.832785,0.196627,0.535962,0.272185,0.051491,0.702418,0.580413
0.252607,0.225679,0.874806,0.708714,0.332025,0.959857,1.649844
0.686984,0.983282,0.368477,0.93648,0.841734,0.620499,3.007128
0.442018,0.078133,0.711675,0.511054,0.087972,0.105488,1.083689
0.689712,0.720489,0.277197,0.627039,0.510316,0.364474,2.694469
0.216978,0.218139,0.087728,0.124409,0.627136,0.9225,0.687813
0.17851,0.633864,0.771879,0.836798,0.567448,0.584497,3.147851
0.93519,0.697884,0.148649,0.549549,0.215989,0.682073,2.858246
0.227805,0.203647,0.489055,0.947318,0.606932,0.829572,2.319488
0.128657,0.8016,0.529482,0.745808,0.624082,0.764653,2.174829
0.361613,0.56312,0.529707,0.205182,0.964461,0.984033,2.758008
0.28701,0.682021,0.072641,0.196058,0.331871,0.595222,0.971768
0.635793,0.777601,0.557762,0.261855,0.00284,0.434984,3.541648
0.643869,0.071322,0.032732,0.819604,0.976968,0.946304,2.323085
0.700796,0.136207,0.896786,0.937979,0.536412,0.246418,2.251447
0.776872,0.417938,0.275602,0.496055,0.01642,0.994279,1.003604
0.441196,0.550454,0.36327,0.975644,0.173612,0.10892,2.374435
0.114232,0.934481,0.526878,0.487595,0.64615,0.679638,2.129651
0.617371,0.709447,0.419581,0.738414,0.466875,0.920739,3.01196
0.066677,0.269474,0.116867,0.665272,0.425878,0.180594,1.628658
0.607586,0.790833,0.418185,0.108981,0.71327,0.536715,2.98261
0.47333,0.836947,0.904045,0.656827,0.808829,0.662015,4.347481
0.865309,0.269835,0.240918,0.218068,0.047058,0.495933,0.469076
0.363567,0.252942,0.138442,0.839254,0.870283,0.907908,2.287706
0.066952,0.705612,0.513101,0.115762,0.10698,0.407153,1.963232
0.694154,0.836804,0.949109,0.498686,0.96746,0.985761,5.057267
0.12932,0.314853,0.79199,0.067744,0.046435,0.132984,0.167993
0.72187,0.73763,0.906437,0.473376,0.84549,0.724795,4.977202
0.323922,0.666923,0.692563,0.823916,0.983802,0.969406,3.233776
0.016623,0.942578,0.720454,0.182448,0.830192,0.517752,2.563147
0.606878,0.953044,0.820833,0.965711,0.163029,0.666711,4.390108
0.808495,0.213747,0.590338,0.123774,0.218085,0.777124,0.400207
0.018525,0.993912,0.635879,0.290939,0.111186,0.381034,2.271888
0.394396,0.884144,0.018202,0.698714,0.787568,0.291747,1.049697
0.585914,0.455814,0.956517,0.141266,0.940061,0.482616,0.940575
0.705982,0.420787,0.041866,0.589664,0.512415,0.738512,1.538019
0.584244,0.644711,0.766986,0.617497,0.642954,0.577553,4.145061
0.860216,0.734284,0.826617,0.878229,0.059689,0.706449,5.0437
0.279896,0.740944,0.258263,0.761616,0.785692,0.124263,1.603661
0.57743,0.379268,0.385117,0.647527,0.49895,0.786739,1.644319
0.38805,0.4241,0.667617,0.012061,0.382482,0.643993,0.291859
0.758977,0.048853,0.867421,0.961544,0.838067,0.572267,2.509735
0.432008,0.518269,0.448694,0.560019,0.982571,0.736659,2.650449
0.267519,0.118821,0.379719,0.857608,0.533187,0.794086,2.088448
0.989159,0.562319,0.617954,0.649554,0.072792,0.918958,4.635736
0.047757,0.443534,0.650717,0.324983,0.996396,0.299728,1.347443
0.450159,0.077991,0.780455,0.373173,0.823907,0.701092,1.323081
0.163849,0.145604,0.068714,0.173225,0.344327,0.149573,0.587479
0.403219,0.77051,0.339011,0.116974,0.975284,0.311628,2.194585
0.112019,0.77515,0.660259,0.218394,0.194439,0.772529,2.590955
0.084526,0.95211,0.735414,0.505813,0.262784,0.066918,2.785264
0.892813,0.941998,0.472889,0.333329,0.222939,0.881066,3.887143
0.508643,0.128242,0.260957,0.488955,0.248822,0.562181,1.152085
0.797207,0.345488,0.559779,0.62015,0.449268,0.698188,1.554789
0.909363,0.929424,0.005656,0.090482,0.71145,0.635743,2.293203
0.674222,0.04156,0.343275,0.268805,0.806829,0.995212,1.102389
0.981819,0.408607,0.891593,0.326245,0.890886,0.426113,1.276111
0.604956,0.795623,0.557082,0.564861,0.498071,0.479262,3.462176
0.120784,0.154576,0.455503,0.860459,0.87727,0.803485,2.335007
0.408898,0.472203,0.233529,0.002972,0.914332,0.203182,0.645975
0.397904,0.696339,0.109212,0.140067,0.252528,0.012904,1.377002
0.253127,0.608697,0.312646,0.549278,0.526734,0.898102,1.727078
0.412253,0.291614,0.013765,0.00379,0.772098,0.515773,0.548048
0.823466,0.61057,0.40392,0.776754,0.124248,0.450184,3.472386
0.383924,0.404432,0.454048,0.115322,0.388827,0.759517,0.502822
0.048901,0.389129,0.029427,0.871849,0.088433,0.158117,1.805601
0.939474,0.982543,0.695446,0.016412,0.281758,0.942159,4.782748
0.246542,0.740567,0.318642,0.378991,0.051642,0.916716,1.731603
0.960903,0.044733,0.742548,0.135622,0.756576,0.769196,0.800847
0.774128,0.336215,0.610602,0.011401,0.286444,0.074511,0.223312
0.636435,0.081313,0.202135,0.72233,0.932366,0.724614,2.097316
0.840559,0.859033,0.748161,0.912353,0.518719,0.40953,4.719961
0.461737,0.357957,0.578675,0.403101,0.020922,0.496017,0.820847
0.032173,0.580106,0.021961,0.400409,0.545396,0.457466,0.157294
0.394294,0.393739,0.80027,0.878811,0.740208,0.905764,2.275769
0.363434,0.521505,0.738329,0.475338,0.070003,0.310276,3.492735
0.661529,0.658621,0.586458,0.195988,0.982664,0.005687,3.706425
0.255465,0.298108,0.245663,0.198334,0.545178,0.980734,0.778292
0.86484,0.903811,0.426537,0.034574,0.2819,0.892353,3.65498
0.784299,0.771055,0.957974,0.490811,0.531035,0.499789,5.313657
0.007102,0.500342,0.438021,0.556903,0.887944,0.293029,1.550829
0.822969,0.779291,0.462094,0.920482,0.141726,0.078613,3.674752
0.900248,0.71685,0.219581,0.558934,0.37153,0.059382,3.019152
0.327525,0.443162,0.186688,0.661558,0.559802,0.925991,1.714977
0.082428,0.016982,0.001297,0.954847,0.632036,0.38665,2.352118
0.986802,0.855373,0.346514,0.027869,0.348907,0.664274,3.679804
0.890841,0.200004,0.927275,0.009881,0.981528,0.850411,0.706832
0.76923,0.389593,0.954531,0.783321,0.390127,0.733384,1.839731
0.696657,0.545103,0.181654,0.213853,0.618963,0.221241,2.377431
0.557207,0.365839,0.617248,0.83355,0.705717,0.712406,2.161102
0.512588,0.050534,0.88876,0.259051,0.29396,0.479481,0.723873
0.060531,0.414258,0.595373,0.89579,0.216234,0.122092,1.942944
0.231497,0.383199,0.281645,0.251275,0.28865,0.507985,0.704606
0.545119,0.57527,0.222107,0.330881,0.603012,0.999144,2.140175
