@relation 'conditional concept: if(A2 > 0.5) then R = all-of-N(A1 > 0.1, 0.3 < A3 <0.6, A4 < 0.4)*2.5 else num-of-N(A1 > 0.1, 0.3 < A3 <0.6, A4 < 0.4)*3.4; A6 = all-of-N(A1 > 0.1, 0.3 < A3 <0.6, A4 < 0.4)' 

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 {0,1}
@attribute class numeric

@data
0.396111,0.621865,0.393544,0.318316,0.403506,1,2.5
0.620206,0.6544,0.92205,0.627022,0.015433,0,0
0.310345,0.090731,0.645241,0.640662,0.766835,0,3.4
0.181585,0.839185,0.630671,0.913827,0.765766,0,0
0.401111,0.020906,0.036208,0.114782,0.746274,0,6.8
0.353591,0.319382,0.366724,0.055022,0.116686,1,10.2
0.95539,0.376651,0.203828,0.228789,0.652526,0,6.8
0.997828,0.440091,0.332905,0.520275,0.156218,0,6.8
0.78215,0.758285,0.274068,0.172963,0.320118,0,0
0.853244,0.98752,0.711419,0.094001,0.539776,0,0
0.266711,0.337264,0.420178,0.837585,0.883042,0,6.8
0.277831,0.885859,0.397585,0.97294,0.102221,0,0
0.036253,0.515621,0.816614,0.08933,0.927219,0,0
0.143889,0.125632,0.619054,0.064223,0.765582,0,6.8
0.294202,0.103538,0.445807,0.85976,0.900707,0,6.8
0.589566,0.694369,0.73861,0.502325,0.784061,0,0
0.132148,0.661405,0.231972,0.822638,0.694862,0,0
0.627273,0.054854,0.351959,0.318347,0.947009,1,10.2
0.722731,0.598961,0.83654,0.273648,0.685578,0,0
0.75114,0.084375,0.949154,0.203864,0.783414,0,6.8
0.235375,0.66421,0.153869,0.256837,0.243506,0,0
0.671055,0.350312,0.909282,0.414093,0.078061,0,3.4
0.598982,0.588523,0.093743,0.006447,0.785603,0,0
0.129921,0.15305,0.442761,0.051454,0.11987,1,10.2
0.861681,0.881944,0.628801,0.391006,0.847589,0,0
0.433603,0.91665,0.284074,0.260614,0.056998,0,0
0.867451,0.093969,0.320346,0.258458,0.407883,1,10.2
0.839679,0.250843,0.469987,0.249902,0.531177,1,10.2
0.282911,0.270099,0.615109,0.386757,0.788294,0,6.8
0.311404,0.344847,0.414291,0.53152,0.405332,0,6.8
0.664796,0.843299,0.128406,0.143786,0.895242,0,0
0.347454,0.284149,0.70981,0.344269,0.883903,0,6.8
0.259624,0.801983,0.895694,0.953607,0.347487,0,0
0.645821,0.40584,0.651921,0.887536,0.654354,0,3.4
0.571769,0.672473,0.18491,0.252984,0.162338,0,0
0.25187,0.926228,0.38503,0.75409,0.851264,0,0
0.424649,0.643896,0.916086,0.802758,0.142044,0,0
0.575895,0.786371,0.824455,0.801766,0.660928,0,0
0.271951,0.047292,0.032536,0.993094,0.915515,0,3.4
0.244617,0.966863,0.100867,0.650414,0.244812,0,0
0.8918,0.378214,0.309587,0.149767,0.747796,1,10.2
0.173936,0.422568,0.212928,0.030514,0.364257,0,6.8
0.316501,0.123432,0.072103,0.810568,0.73064,0,3.4
0.516821,0.281225,0.855996,0.343661,0.636713,0,6.8
0.913965,0.817356,0.121205,0.496585,0.812304,0,0
0.250601,0.036704,0.020737,0.022657,0.745357,0,6.8
0.944144,0.012591,0.843421,0.652527,0.313121,0,3.4
0.122011,0.148398,0.925209,0.600241,0.159337,0,3.4
0.664797,0.201604,0.992095,0.173407,0.105675,0,6.8
0.466184,0.732616,0.157467,0.810513,0.000936,0,0
0.155613,0.172717,0.991256,0.271836,0.514333,0,6.8
0.057416,0.900048,0.562953,0.555919,0.618865,0,0
0.468213,0.82374,0.81623,0.370831,0.208659,0,0
0.634843,0.755239,0.411934,0.175187,0.193416,1,2.5
0.491766,0.090295,0.553139,0.231452,0.928681,1,10.2
0.075302,0.129706,0.726941,0.143888,0.30965,0,3.4
0.049934,0.373466,0.631028,0.642769,0.787223,0,0
0.358478,0.769745,0.338675,0.129365,0.888806,1,2.5
0.214598,0.672652,0.455728,0.713527,0.145494,0,0
0.486062,0.943114,0.271062,0.205518,0.166037,0,0
0.635272,0.54459,0.753632,0.110604,0.652832,0,0
0.376971,0.265729,0.432086,0.010516,0.544148,1,10.2
0.840361,0.018256,0.356449,0.488721,0.980001,0,6.8
0.464799,0.980131,0.306816,0.701758,0.138363,0,0
0.967388,0.69793,0.424584,0.849038,0.057659,0,0
0.271525,0.941939,0.412447,0.727478,0.656258,0,0
0.224019,0.48297,0.21713,0.651212,0.257577,0,3.4
0.623089,0.18864,0.682476,0.693147,0.92986,0,3.4
0.570247,0.622909,0.470603,0.184114,0.923936,1,2.5
0.407804,0.176989,0.698037,0.953391,0.93347,0,3.4
0.644247,0.210237,0.246347,0.97485,0.975497,0,3.4
0.857681,0.580951,0.779214,0.006411,0.481181,0,0
0.830471,0.690824,0.748182,0.883879,0.95666,0,0
0.255596,0.941554,0.38757,0.307951,0.002114,1,2.5
0.588203,0.543165,0.097204,0.995939,0.916413,0,0
0.73781,0.453145,0.073397,0.75562,0.83926,0,3.4
0.722331,0.942736,0.379728,0.472153,0.838894,0,0
0.47173,0.757494,0.327155,0.821955,0.409443,0,0
0.185285,0.98647,0.457264,0.178112,0.037768,1,2.5
0.942886,0.79784,0.164275,0.135855,0.297227,0,0
0.250073,0.904964,0.043962,0.145875,0.95885,0,0
0.382949,0.559377,0.086021,0.227094,0.934724,0,0
0.489091,0.636261,0.417353,0.764766,0.211368,0,0
0.512235,0.890856,0.216284,0.157377,0.942106,0,0
0.93182,0.175146,0.832302,0.026492,0.368007,0,6.8
0.755462,0.563891,0.915202,0.863979,0.470212,0,0
0.056809,0.245623,0.255939,0.174526,0.137335,0,3.4
0.918651,0.282222,0.015182,0.238249,0.997005,0,6.8
0.89925,0.071842,0.432934,0.725869,0.91945,0,6.8
0.987911,0.502584,0.013421,0.251356,0.983735,0,0
0.525245,0.343976,0.525838,0.04521,0.506652,1,10.2
0.227442,0.672026,0.087223,0.823387,0.594513,0,0
0.437282,0.890638,0.654314,0.457174,0.785679,0,0
0.114441,0.823418,0.674374,0.609488,0.324593,0,0
0.132715,0.078172,0.57993,0.281758,0.736527,1,10.2
0.852714,0.401545,0.580613,0.44801,0.868037,0,6.8
0.037977,0.55973,0.549789,0.171221,0.805081,0,0
0.25462,0.716612,0.139647,0.880661,0.884505,0,0
0.386016,0.693303,0.922625,0.713602,0.852788,0,0
0.672603,0.540152,0.858444,0.913455,0.497791,0,0
0.292887,0.737945,0.655085,0.448726,0.356302,0,0
0.396908,0.070219,0.231478,0.039799,0.375316,0,6.8
0.321699,0.821184,0.023794,0.216932,0.343531,0,0
0.515167,0.798448,0.002337,0.493326,0.098144,0,0
0.198053,0.648183,0.100361,0.128963,0.709726,0,0
0.652413,0.710935,0.089588,0.738144,0.235177,0,0
0.060859,0.994488,0.481882,0.407346,0.058239,0,0
0.27667,0.7481,0.676009,0.337945,0.083067,0,0
0.695891,0.189235,0.608557,0.905265,0.055291,0,3.4
0.365625,0.535579,0.586284,0.572967,0.424932,0,0
0.606659,0.054495,0.672918,0.258335,0.476593,0,6.8
0.183968,0.078847,0.047978,0.495076,0.896384,0,3.4
0.528163,0.118952,0.64175,0.367864,0.655847,0,6.8
0.718881,0.388742,0.244078,0.526299,0.626411,0,3.4
0.083813,0.370421,0.272148,0.251083,0.921187,0,3.4
0.962713,0.873144,0.72264,0.214895,0.743547,0,0
0.724276,0.351733,0.207243,0.224516,0.825285,0,6.8
0.717251,0.792052,0.730019,0.365627,0.104367,0,0
0.869245,0.038309,0.285006,0.911042,0.538378,0,3.4
0.923108,0.128918,0.878919,0.457157,0.211658,0,3.4
0.299098,0.663301,0.085098,0.679399,0.680657,0,0
0.690576,0.880529,0.250966,0.049535,0.743766,0,0
0.313133,0.477431,0.474142,0.836764,0.121472,0,6.8
0.224914,0.010897,0.065717,0.768553,0.414448,0,3.4
0.984547,0.345737,0.488836,0.200737,0.867493,1,10.2
0.699381,0.151509,0.424025,0.431259,0.024141,0,6.8
0.999573,0.092192,0.319225,0.576439,0.100485,0,6.8
0.833438,0.560988,0.353383,0.948212,0.548954,0,0
0.069128,0.605733,0.421023,0.157629,0.70755,0,0
0.481371,0.88159,0.446354,0.803127,0.94275,0,0
0.746074,0.917485,0.89624,0.95763,0.272682,0,0
0.928222,0.848164,0.790421,0.16931,0.000574,0,0
0.669684,0.749048,0.235463,0.056548,0.468202,0,0
0.825236,0.317081,0.638573,0.074843,0.148235,0,6.8
0.791093,0.415477,0.313003,0.725654,0.098119,0,6.8
0.776145,0.788337,0.364651,0.474775,0.383264,0,0
0.009533,0.444119,0.167708,0.35798,0.702688,0,3.4
0.508481,0.993416,0.685984,0.62859,0.796514,0,0
0.868845,0.841794,0.587602,0.596093,0.634408,0,0
0.330661,0.114687,0.918043,0.815038,0.151557,0,3.4
0.527252,0.607805,0.845612,0.103668,0.860445,0,0
0.186006,0.789009,0.151829,0.143929,0.890619,0,0
0.120605,0.849072,0.106491,0.076895,0.434919,0,0
0.068892,0.2289,0.714449,0.045809,0.671148,0,3.4
0.890292,0.706235,0.041647,0.834935,0.61674,0,0
0.866139,0.569006,0.08679,0.935442,0.116206,0,0
0.041703,0.245833,0.048955,0.665531,0.984645,0,0
0.828293,0.913809,0.609441,0.553842,0.884751,0,0
0.237667,0.513721,0.178697,0.532555,0.620817,0,0
0.860861,0.524413,0.808979,0.596113,0.434438,0,0
0.91345,0.078681,0.414667,0.276693,0.49794,1,10.2
0.654609,0.13788,0.021484,0.428662,0.959954,0,3.4
0.225924,0.622708,0.351048,0.558629,0.611783,0,0
0.346927,0.562073,0.178595,0.989388,0.943986,0,0
0.419212,0.455753,0.541039,0.005981,0.152357,1,10.2
0.92284,0.432035,0.153658,0.348215,0.555782,0,6.8
0.702615,0.247734,0.872295,0.830956,0.101452,0,3.4
0.924606,0.350946,0.941511,0.882915,0.773846,0,3.4
0.393835,0.779423,0.247115,0.585057,0.082797,0,0
0.242941,0.569264,0.165143,0.596422,0.5947,0,0
0.081491,0.116361,0.611889,0.710349,0.073356,0,0
0.810764,0.88017,0.965973,0.766899,0.018694,0,0
0.905659,0.30621,0.990698,0.133744,0.710196,0,6.8
0.91196,0.527503,0.241699,0.880594,0.676756,0,0
0.743633,0.490054,0.632029,0.331365,0.397157,0,6.8
0.552998,0.634375,0.446654,0.650069,0.97851,0,0
0.12033,0.201864,0.675444,0.064521,0.22896,0,6.8
0.924355,0.966247,0.764341,0.86668,0.522607,0,0
0.03875,0.60797,0.886635,0.356943,0.907668,0,0
0.401551,0.741711,0.400266,0.876205,0.214171,0,0
0.645624,0.509599,0.994639,0.244895,0.327374,0,0
0.802183,0.69736,0.025452,0.600328,0.08212,0,0
0.710842,0.096627,0.99411,0.387378,0.347701,0,6.8
0.725719,0.700058,0.026966,0.254212,0.180753,0,0
0.306516,0.699448,0.448373,0.773116,0.465204,0,0
0.756903,0.880562,0.191528,0.231701,0.195292,0,0
0.82247,0.138428,0.345608,0.504137,0.62397,0,6.8
0.111471,0.536902,0.761752,0.044691,0.450239,0,0
0.549702,0.71669,0.42084,0.9727,0.282697,0,0
0.944496,0.924046,0.461785,0.712053,0.942184,0,0
0.501836,0.441998,0.06054,0.678964,0.075257,0,3.4
0.027004,0.508323,0.090089,0.595989,0.785369,0,0
0.92679,0.697343,0.954469,0.461235,0.965223,0,0
0.825634,0.320716,0.621855,0.379998,0.068613,0,6.8
0.086896,0.307313,0.551015,0.028751,0.702072,0,6.8
0.192946,0.692581,0.451974,0.672696,0.576342,0,0
0.355392,0.768672,0.107616,0.398934,0.63775,0,0
0.892595,0.900484,0.441775,0.60547,0.124294,0,0
0.49073,0.328581,0.706963,0.146639,0.557007,0,6.8
0.043928,0.083764,0.808654,0.769551,0.402086,0,0
0.107323,0.602688,0.032537,0.272405,0.113393,0,0
0.274675,0.229132,0.617495,0.909318,0.200174,0,3.4
0.862376,0.527857,0.963629,0.989827,0.745027,0,0
0.91825,0.040962,0.696228,0.953727,0.727833,0,3.4
0.723131,0.640608,0.160342,0.819112,0.570241,0,0
0.983782,0.134172,0.20512,0.226528,0.401663,0,6.8
0.867363,0.962338,0.763179,0.054543,0.732897,0,0
0.862344,0.198439,0.840341,0.028474,0.000686,0,6.8
0.302178,0.156244,0.129677,0.947977,0.980693,0,3.4
0.811956,0.588198,0.747115,0.231024,0.444485,0,0
0.162142,0.098334,0.172129,0.818664,0.916968,0,3.4
0.186777,0.19228,0.656197,0.061071,0.654929,0,6.8
0.86749,0.576286,0.345829,0.761624,0.367504,0,0
0.142523,0.430189,0.53968,0.890019,0.009865,0,6.8
0.886657,0.494862,0.666311,0.682431,0.648552,0,3.4
0.160482,0.808966,0.208099,0.568074,0.78878,0,0
0.754587,0.725457,0.306986,0.035702,0.210784,1,2.5
0.186599,0.655224,0.740514,0.665897,0.745778,0,0
0.249248,0.589843,0.345101,0.887754,0.166092,0,0
0.479969,0.411356,0.452751,0.900816,0.52431,0,6.8
0.223527,0.91449,0.084364,0.760775,0.580148,0,0
0.406669,0.2531,0.266199,0.033574,0.050971,0,6.8
0.528132,0.631868,0.086629,0.146557,0.133347,0,0
0.400204,0.747542,0.840522,0.624131,0.312247,0,0
0.743372,0.038925,0.592924,0.602237,0.816244,0,6.8
0.13896,0.826297,0.678407,0.231331,0.028479,0,0
0.06366,0.0505,0.405682,0.958633,0.732818,0,3.4
0.663897,0.498051,0.598903,0.931279,0.693385,0,6.8
0.648293,0.106663,0.539397,0.383731,0.835878,1,10.2
0.676319,0.467773,0.508164,0.413066,0.245356,0,6.8
0.065577,0.808086,0.026029,0.849484,0.513631,0,0
0.61591,0.166851,0.272376,0.388021,0.278318,0,6.8
0.114541,0.86227,0.184331,0.949534,0.384955,0,0
0.323327,0.629054,0.717373,0.619945,0.185337,0,0
0.309509,0.52604,0.428874,0.008623,0.443086,1,2.5
0.139497,0.171641,0.34291,0.548841,0.957208,0,6.8
0.657497,0.425986,0.304889,0.011374,0.813454,1,10.2
0.185353,0.959094,0.246832,0.239423,0.531152,0,0
0.046881,0.42857,0.889171,0.058779,0.86111,0,3.4
0.301109,0.23889,0.005293,0.238252,0.601325,0,6.8
0.598022,0.115415,0.995104,0.835156,0.196653,0,3.4
0.703279,0.344355,0.849954,0.869593,0.663209,0,3.4
0.702499,0.396822,0.761506,0.936502,0.286816,0,3.4
0.840468,0.45909,0.421546,0.540184,0.768052,0,6.8
0.197324,0.867859,0.190318,0.873061,0.876825,0,0
0.195611,0.630602,0.66141,0.756843,0.011364,0,0
0.184011,0.676399,0.027273,0.114627,0.276389,0,0
0.892639,0.607698,0.028607,0.788405,0.171102,0,0
0.409564,0.931272,0.052528,0.696484,0.74963,0,0
0.919691,0.75686,0.199917,0.224783,0.146502,0,0
0.877462,0.031239,0.364858,0.647058,0.78153,0,6.8
0.578817,0.587231,0.723522,0.100942,0.927639,0,0
0.451415,0.741792,0.603337,0.835288,0.869404,0,0
0.413735,0.282014,0.754388,0.762415,0.748637,0,3.4
0.653161,0.386799,0.254556,0.766352,0.707662,0,3.4
0.352543,0.095987,0.000359,0.251489,0.844045,0,6.8
0.637794,0.155833,0.241263,0.378835,0.197592,0,6.8
0.131408,0.534516,0.352662,0.689508,0.838268,0,0
0.456085,0.255539,0.879933,0.014565,0.621123,0,6.8
0.238073,0.878854,0.363059,0.920749,0.252028,0,0
0.182994,0.454696,0.030089,0.444265,0.568507,0,3.4
0.630665,0.865669,0.762033,0.567153,0.907682,0,0
0.305038,0.487658,0.837353,0.137835,0.804568,0,6.8
0.347611,0.165685,0.588449,0.620692,0.156822,0,6.8
0.91642,0.789668,0.894994,0.867493,0.196675,0,0
0.828567,0.736952,0.220797,0.771472,0.838959,0,0
0.774777,0.140048,0.915395,0.225159,0.109791,0,6.8
0.314143,0.152699,0.663629,0.834698,0.709156,0,3.4
0.112162,0.985586,0.113182,0.722393,0.299946,0,0
0.083792,0.621871,0.850036,0.898427,0.745358,0,0
0.285327,0.506458,0.455868,0.821848,0.307195,0,0
0.526564,0.632383,0.471955,0.166543,0.262751,1,2.5
0.88161,0.870827,0.735721,0.523634,0.662619,0,0
0.118573,0.952775,0.94486,0.917732,0.122839,0,0
0.772708,0.6018,0.058156,0.998118,0.881119,0,0
0.303837,0.127359,0.551841,0.54121,0.529037,0,6.8
0.828342,0.55169,0.827316,0.218646,0.21278,0,0
0.041761,0.593142,0.594317,0.243804,0.948411,0,0
0.565289,0.643607,0.638596,0.603289,0.470247,0,0
0.394903,0.133689,0.502592,0.750483,0.59082,0,6.8
0.914501,0.299153,0.660728,0.324168,0.93809,0,6.8
0.984744,0.565774,0.329205,0.141744,0.612047,1,2.5
0.539988,0.323573,0.106624,0.186057,0.402321,0,6.8
0.441041,0.329083,0.861489,0.886301,0.786618,0,3.4
0.737874,0.965958,0.252569,0.812867,0.71422,0,0
0.111943,0.017381,0.746986,0.136301,0.818866,0,6.8
0.882533,0.912179,0.169395,0.311321,0.022361,0,0
0.287418,0.851484,0.526345,0.454835,0.727376,0,0
0.668892,0.101998,0.877185,0.605481,0.870172,0,3.4
0.017596,0.650033,0.31304,0.341808,0.84832,0,0
0.026016,0.489337,0.026603,0.254015,0.763638,0,3.4
0.280545,0.003491,0.047754,0.214261,0.957291,0,6.8
0.546782,0.185984,0.445338,0.773961,0.564692,0,6.8
0.770551,0.099926,0.78746,0.881033,0.807081,0,3.4
0.591937,0.84406,0.967217,0.300427,0.160585,0,0
0.938341,0.988094,0.365245,0.02919,0.020459,1,2.5
0.88407,0.641343,0.884425,0.811085,0.298,0,0
0.118795,0.993951,0.976622,0.810933,0.762373,0,0
0.40798,0.836096,0.129851,0.137467,0.252896,0,0
0.629541,0.531191,0.811566,0.284738,0.94506,0,0
0.778678,0.554333,0.906934,0.571999,0.133054,0,0
0.615418,0.664525,0.758735,0.223276,0.892448,0,0
0.926723,0.262503,0.938493,0.060359,0.080011,0,6.8
0.149164,0.496354,0.45931,0.653189,0.406804,0,6.8
0.982806,0.262332,0.803867,0.743174,0.450562,0,3.4
0.677761,0.753157,0.582606,0.438094,0.040933,0,0
0.619508,0.522149,0.975298,0.979222,0.215214,0,0
0.326755,0.847306,0.134114,0.256229,0.083363,0,0
0.827841,0.230273,0.14984,0.944228,0.311972,0,3.4
0.841432,0.183212,0.888817,0.457937,0.311765,0,3.4
0.169692,0.621082,0.30218,0.455003,0.538562,0,0
0.054116,0.563594,0.668633,0.515719,0.961489,0,0
0.954502,0.883201,0.556596,0.818091,0.754648,0,0
0.720935,0.232349,0.152556,0.100905,0.591432,0,6.8
0.539487,0.311752,0.492912,0.245245,0.697867,1,10.2
0.369258,0.364905,0.221523,0.235974,0.608557,0,6.8
0.047437,0.312909,0.861618,0.714987,0.593452,0,0
0.438622,0.685094,0.497305,0.480418,0.135245,0,0
0.234619,0.40906,0.887454,0.090144,0.956939,0,6.8
0.483284,0.349519,0.73564,0.710513,0.670243,0,3.4
0.023498,0.026628,0.388603,0.825689,0.552961,0,3.4
0.533686,0.296026,0.078607,0.749694,0.604349,0,3.4
0.341024,0.576183,0.830231,0.719373,0.380319,0,0
0.886918,0.90234,0.859681,0.896259,0.10605,0,0
0.372905,0.155736,0.166474,0.869528,0.804524,0,3.4
0.612909,0.044036,0.687137,0.278905,0.1902,0,6.8
0.157792,0.123162,0.904071,0.310139,0.553721,0,6.8
0.923406,0.478,0.907486,0.94815,0.924414,0,3.4
0.602528,0.792471,0.24368,0.692614,0.232385,0,0
0.254896,0.90813,0.270287,0.682985,0.713222,0,0
0.500579,0.611217,0.421542,0.876941,0.289394,0,0
0.46451,0.114488,0.679218,0.657127,0.429096,0,3.4
0.980493,0.372582,0.484485,0.381747,0.00309,1,10.2
0.929504,0.145255,0.321487,0.368046,0.832368,1,10.2
0.99972,0.305748,0.685375,0.3235,0.015625,0,6.8
0.576304,0.782773,0.218628,0.584475,0.238587,0,0
0.031342,0.27193,0.48397,0.749481,0.262399,0,3.4
0.944184,0.300595,0.336488,0.514387,0.752299,0,6.8
0.967239,0.771008,0.779725,0.137322,0.799613,0,0
0.311494,0.927905,0.830653,0.935489,0.590243,0,0
0.480957,0.034969,0.488472,0.295814,0.033918,1,10.2
0.678967,0.430828,0.785814,0.664047,0.064901,0,3.4
0.656993,0.1494,0.903965,0.957378,0.202914,0,3.4
0.014989,0.807041,0.933534,0.465412,0.690863,0,0
0.600475,0.903103,0.45817,0.001965,0.643665,1,2.5
0.621794,0.270802,0.302607,0.330889,0.611861,1,10.2
0.992159,0.918378,0.510745,0.495355,0.418689,0,0
0.779431,0.479883,0.569689,0.960649,0.125438,0,6.8
0.148407,0.560875,0.65854,0.561717,0.244805,0,0
0.965924,0.324095,0.035083,0.301167,0.505015,0,6.8
0.084291,0.167913,0.760023,0.540955,0.389974,0,0
0.937409,0.556984,0.649563,0.088189,0.585788,0,0
0.36018,0.267955,0.4174,0.905791,0.266753,0,6.8
0.781136,0.107941,0.362826,0.542559,0.691193,0,6.8
0.118154,0.691503,0.050804,0.031702,0.858176,0,0
0.727072,0.061405,0.252661,0.656231,0.430791,0,3.4
0.684321,0.794907,0.934265,0.12471,0.862882,0,0
0.020435,0.032975,0.426122,0.889623,0.698281,0,3.4
0.426564,0.433685,0.642289,0.417742,0.541037,0,3.4
0.517862,0.009173,0.559995,0.578969,0.83995,0,6.8
0.21451,0.830689,0.27872,0.14564,0.681037,0,0
0.87399,0.648277,0.167564,0.923653,0.449209,0,0
0.82945,0.08702,0.626155,0.80209,0.889266,0,3.4
0.233091,0.564024,0.242153,0.088509,0.571989,0,0
0.016703,0.779871,0.964545,0.768662,0.53109,0,0
0.232021,0.232184,0.83515,0.7149,0.280591,0,3.4
0.561354,0.881527,0.761702,0.586789,0.121063,0,0
0.856062,0.871895,0.377218,0.986887,0.590218,0,0
0.800563,0.117524,0.736303,0.917949,0.77374,0,3.4
0.268354,0.959325,0.146075,0.345128,0.55274,0,0
0.361589,0.859528,0.93556,0.605475,0.483758,0,0
0.156482,0.930631,0.222755,0.981153,0.066372,0,0
0.634406,0.71976,0.455102,0.21332,0.504797,1,2.5
0.406352,0.124367,0.560458,0.37847,0.487765,1,10.2
0.55128,0.178869,0.257692,0.972787,0.94178,0,3.4
0.023859,0.100379,0.416072,0.394494,0.524649,0,6.8
0.652881,0.837885,0.22027,0.21763,0.859136,0,0
0.178962,0.152927,0.364205,0.698562,0.122477,0,6.8
0.171492,0.237501,0.055412,0.131106,0.740172,0,6.8
0.044612,0.110139,0.426993,0.796368,0.137664,0,3.4
0.956609,0.63414,0.113639,0.965475,0.008584,0,0
0.74458,0.380124,0.510239,0.379911,0.512823,1,10.2
0.506681,0.662372,0.277124,0.825094,0.542879,0,0
0.20962,0.665932,0.337348,0.344605,0.436041,1,2.5
0.152998,0.44699,0.203176,0.628681,0.677911,0,3.4
0.07045,0.827241,0.417307,0.511479,0.576562,0,0
0.567676,0.455609,0.067515,0.984491,0.095019,0,3.4
0.888919,0.01607,0.271401,0.882455,0.943357,0,3.4
0.237446,0.203943,0.692663,0.424032,0.253183,0,3.4
0.045338,0.456957,0.175587,0.140439,0.210909,0,3.4
0.35841,0.840955,0.525911,0.745653,0.608364,0,0
0.460264,0.078978,0.051443,0.083553,0.498155,0,6.8
0.764159,0.649849,0.354158,0.118721,0.806675,1,2.5
0.033175,0.637634,0.858313,0.754082,0.57185,0,0
0.00063,0.603436,0.909518,0.09228,0.319237,0,0
0.228287,0.989051,0.902756,0.187761,0.274756,0,0
0.5058,0.30867,0.629951,0.738989,0.612566,0,3.4
0.629395,0.797109,0.888639,0.96784,0.651875,0,0
0.040789,0.965216,0.79327,0.845825,0.918062,0,0
0.520953,0.166007,0.282176,0.120857,0.764578,0,6.8
0.051183,0.346669,0.04073,0.337412,0.977639,0,3.4
0.631702,0.496476,0.660956,0.33739,0.542812,0,6.8
0.513348,0.290617,0.947999,0.98604,0.79977,0,3.4
0.100054,0.263211,0.154471,0.041052,0.229678,0,6.8
0.040242,0.754999,0.786682,0.924321,0.4612,0,0
0.486959,0.404317,0.865884,0.462816,0.020517,0,3.4
0.584714,0.163271,0.948642,0.532123,0.334286,0,3.4
0.272435,0.600427,0.290753,0.605283,0.390255,0,0
0.985484,0.519663,0.678243,0.918803,0.808438,0,0
0.725939,0.90185,0.218156,0.802786,0.338105,0,0
0.852011,0.628371,0.774216,0.464953,0.606315,0,0
0.338695,0.936488,0.413139,0.498276,0.357805,0,0
0.87914,0.696796,0.78322,0.724773,0.171446,0,0
0.147645,0.299473,0.536619,0.866729,0.36447,0,6.8
0.620926,0.642992,0.911264,0.420857,0.323651,0,0
0.266057,0.687324,0.259891,0.017322,0.075673,0,0
0.035254,0.561268,0.426998,0.287571,0.442116,0,0
0.764925,0.895159,0.375558,0.702963,0.454791,0,0
0.736835,0.027446,0.722506,0.137405,0.843216,0,6.8
0.722152,0.944845,0.895236,0.75575,0.778698,0,0
0.865907,0.246537,0.432558,0.736555,0.771131,0,6.8
0.773094,0.355185,0.656573,0.850757,0.689758,0,3.4
0.79343,0.460652,0.092401,0.881678,0.514058,0,3.4
0.856415,0.902127,0.838104,0.67807,0.233695,0,0
0.540799,0.543766,0.737015,0.469171,0.597271,0,0
0.053286,0.147648,0.000225,0.174287,0.370222,0,3.4
0.79307,0.312468,0.611347,0.341491,0.786523,0,6.8
0.465821,0.540384,0.833984,0.129736,0.772462,0,0
0.729423,0.778131,0.771411,0.281946,0.761257,0,0
0.972252,0.009251,0.706671,0.246455,0.904003,0,6.8
0.583071,0.355981,0.810233,0.710038,0.786819,0,3.4
0.431677,0.683182,0.344135,0.574516,0.379062,0,0
0.875028,0.930317,0.240459,0.403895,0.528343,0,0
0.490333,0.675821,0.584494,0.200554,0.471567,1,2.5
0.642154,0.652696,0.207068,0.944422,0.306198,0,0
0.564195,0.773375,0.076359,0.102432,0.343073,0,0
0.699603,0.421156,0.188976,0.5378,0.593881,0,3.4
0.839303,0.357029,0.076971,0.217719,0.107285,0,6.8
0.041271,0.15362,0.177396,0.428548,0.403953,0,0
0.241552,0.978227,0.131553,0.001232,0.240543,0,0
0.889102,0.227387,0.491718,0.264831,0.396076,1,10.2
0.28183,0.685778,0.384977,0.068166,0.083008,1,2.5
0.653028,0.809183,0.910224,0.520838,0.073485,0,0
0.480169,0.478185,0.590271,0.934373,0.254357,0,6.8
0.158119,0.246494,0.153334,0.417971,0.310147,0,3.4
0.714255,0.12273,0.535748,0.37416,0.730662,1,10.2
0.933919,0.23099,0.961181,0.717246,0.670623,0,3.4
0.32292,0.04478,0.6135,0.518476,0.095741,0,3.4
0.14324,0.078598,0.05515,0.279735,0.548121,0,6.8
0.124408,0.046445,0.596732,0.512701,0.090588,0,6.8
0.853602,0.198348,0.16462,0.41003,0.053434,0,3.4
0.681992,0.263117,0.381885,0.343229,0.038624,1,10.2
0.824288,0.643377,0.035523,0.709624,0.838467,0,0
0.166191,0.009596,0.483733,0.325883,0.022348,1,10.2
0.795416,0.552561,0.916391,0.472769,0.632744,0,0
0.023116,0.004428,0.4476,0.726696,0.828562,0,3.4
0.422679,0.299969,0.440465,0.556804,0.209803,0,6.8
0.362639,0.891722,0.062577,0.056902,0.664711,0,0
0.502381,0.271944,0.088997,0.152067,0.782577,0,6.8
0.527884,0.004153,0.323109,0.749016,0.477966,0,6.8
0.97611,0.38784,0.531258,0.96347,0.452873,0,6.8
0.69917,0.929005,0.493514,0.179675,0.381541,1,2.5
0.392879,0.770531,0.090852,0.996439,0.309739,0,0
0.620873,0.651023,0.381017,0.357441,0.209331,1,2.5
0.038792,0.356574,0.385787,0.41436,0.085044,0,3.4
0.618768,0.851525,0.017571,0.040057,0.580305,0,0
0.820247,0.713446,0.831368,0.802828,0.931766,0,0
0.9983,0.342606,0.389234,0.585707,0.058201,0,6.8
