@relation 'Linear function with noise: A1 + 2*A2 + 3*A3 = R; randomly chosen value from the interval [-0.1,0.1] is added to the attribute value-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.498307-inf) and A3==(0.497679-inf)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) and A2==(0.498307-inf)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) and A3==(0.497679-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.498307-inf) or A3==(0.497679-inf)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) or A2==(0.498307-inf)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) or A3==(0.497679-inf)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.498307-inf) equ A3==(0.497679-inf)-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) equ A2==(0.498307-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) equ A3==(0.497679-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.498307-inf) xor A3==(0.497679-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) xor A2==(0.498307-inf)-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) xor A3==(0.497679-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.498307-inf) impl A3==(0.497679-inf)-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) impl A2==(0.498307-inf)-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) impl A3==(0.497679-inf)-L0,1-C20-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) and A2==(0.498307-inf) and A3==(0.497679-inf)-L0,1-C21-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) or A2==(0.498307-inf) or A3==(0.497679-inf)-L0,1-C22-W1.0-weka.filters.unsupervised.attribute.Add-NA2 ADD A3-C23-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C24-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A3-C25-W1.0-weka.filters.unsupervised.attribute.Add-NA2 SUBTRACT A3-C26-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C27-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A3-C28-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A3-C29-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A2-C30-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C31-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C32-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A3-C33-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A1-C34-W1.0-weka.filters.unsupervised.attribute.Add-NA2 MULTIPLY A3-C35-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C36-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A3-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 LESSTHAN A3-L0,1-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C39-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A3-L0,1-C40-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\',\'(-inf-0.498307]\'_x_\'(0.497679-inf)\',\'(0.498307-inf)\'_x_\'(-inf-0.497679]\',\'(0.498307-inf)\'_x_\'(0.497679-inf)\'-C41-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\',\'(-inf-0.511591]\'_x_\'(0.498307-inf)\',\'(0.511591-inf)\'_x_\'(-inf-0.498307]\',\'(0.511591-inf)\'_x_\'(0.498307-inf)\'-C42-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\',\'(-inf-0.511591]\'_x_\'(0.497679-inf)\',\'(0.511591-inf)\'_x_\'(-inf-0.497679]\',\'(0.511591-inf)\'_x_\'(0.497679-inf)\'-C43-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute F1L1 {0,1}
@attribute F2L1 {0,1}
@attribute F3L1 {0,1}
@attribute F4L1 {0,1}
@attribute F5L1 {0,1}
@attribute F6L1 {0,1}
@attribute F7L1 {0,1}
@attribute F8L1 {0,1}
@attribute F9L1 {0,1}
@attribute F10L1 {0,1}
@attribute F11L1 {0,1}
@attribute F12L1 {0,1}
@attribute F13L1 {0,1}
@attribute F14L1 {0,1}
@attribute F15L1 {0,1}
@attribute F16L1 {0,1}
@attribute F17L1 {0,1}
@attribute F18L1 numeric
@attribute F19L1 numeric
@attribute F20L1 numeric
@attribute F21L1 numeric
@attribute F22L1 numeric
@attribute F23L1 numeric
@attribute F24L1 numeric
@attribute F25L1 numeric
@attribute F26L1 numeric
@attribute F27L1 numeric
@attribute F28L1 numeric
@attribute F29L1 numeric
@attribute F30L1 numeric
@attribute F31L1 numeric
@attribute F32L1 numeric
@attribute F33L1 {0,1}
@attribute F34L1 {0,1}
@attribute F35L1 {0,1}
@attribute F36L1 {'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.498307-inf)\'_x_\'(0.497679-inf)\''}
@attribute F37L1 {'\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\''}
@attribute F38L1 {'\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\''}
@attribute class numeric

@data
0.653952,1.002988,0.208549,0.409862,0.502243,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1.211537,1.65694,0.862501,0.794439,-0.349036,0.445403,4.809364,0.207928,0.652004,1.533733,3.135723,0.318906,0.209172,0.655906,0.136381,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',3.119752
0.730506,0.166018,0.176119,0.632478,0.977264,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.342137,0.896524,0.906625,-0.010101,0.564488,0.554387,0.942647,1.060843,4.400161,0.227264,4.147798,0.241092,0.029239,0.121277,0.128656,1,0,0,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',1.853069
0.296426,0.956744,0.598947,0.090544,0.775053,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.555691,1.25317,0.895373,0.357797,-0.660318,-0.302521,1.597377,0.626026,0.309828,3.227598,0.494912,2.020562,0.573039,0.283604,0.177543,0,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.919978
0.227052,0.421832,0.781939,0.789034,0.07874,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1.203771,0.648884,1.008991,-0.360107,-0.19478,-0.554887,0.539469,1.853674,0.538252,1.857865,0.29037,3.443876,0.329847,0.095778,0.177541,1,1,1,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.574181
0.632917,0.796086,0.298726,0.429416,0.641646,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1.094812,1.429003,0.931643,0.49736,-0.163169,0.334191,2.664937,0.375243,0.795036,1.257805,2.118721,0.471983,0.237812,0.503856,0.189069,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',2.958348
0.868665,0.361025,0.59308,0.564095,0.296745,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0.954105,1.22969,1.461745,-0.232055,0.50764,0.275585,0.608729,1.642767,2.406108,0.415609,1.464667,0.682749,0.214117,0.31361,0.515188,1,0,0,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',3.502795
0.733319,0.376787,0.486003,0.924338,0.043633,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.86279,1.110106,1.219322,-0.109216,0.356532,0.247316,0.775277,1.289861,1.946243,0.51381,1.508878,0.662744,0.18312,0.276305,0.356395,1,0,0,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',2.839861
0.196912,0.152203,0.928704,0.424674,1.024694,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1.080907,0.349115,1.125616,-0.776501,0.044709,-0.731792,0.163888,6.101746,1.293746,0.772949,0.212029,4.71634,0.141352,0.029971,0.182873,1,0,1,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.361796
0.739045,0.862633,0.829121,0.302502,0.872953,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.691754,1.601678,1.568166,0.033512,-0.123588,-0.090076,1.040419,0.961151,0.856732,1.167227,0.89136,1.121882,0.715227,0.637525,0.612758,0,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',5.240057
0.822246,0.770646,-0.076262,0.94978,0.730291,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0.694384,1.592892,0.745984,0.846908,0.0516,0.898508,-10.105242,-0.098959,1.066957,0.937245,-10.781857,-0.092748,-0.058771,0.633661,-0.062706,0,0,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',2.306459
0.784221,0.747227,0.398178,0.374546,0.820837,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1.145405,1.531448,1.182399,0.349049,0.036994,0.386043,1.876615,0.532874,1.049508,0.952827,1.969524,0.507737,0.297529,0.585991,0.31226,0,0,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',3.411839
1.02405,0.746155,0.378899,0.552536,0.413902,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1.125054,1.770205,1.402949,0.367256,0.277895,0.645151,1.969271,0.507802,1.372436,0.728631,2.702699,0.37,0.282717,0.7641,0.388012,0,0,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',3.184825
0.852766,0.585544,0.6928,0.471135,0.885788,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.278344,1.43831,1.545566,-0.107256,0.267222,0.159966,0.845185,1.183173,1.456365,0.686641,1.230898,0.812415,0.405665,0.499332,0.590796,1,0,0,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',4.189608
0.721783,0.690999,0.758554,0.425688,0.421121,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.449553,1.412782,1.480337,-0.067555,0.030784,-0.036771,0.910942,1.097764,1.04455,0.95735,0.951525,1.050945,0.52416,0.498751,0.547511,1,0,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',4.72381
0.845598,0.725814,0.739121,0.517214,0.681609,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.464935,1.571412,1.584719,-0.013307,0.119784,0.106477,0.981996,1.018334,1.165034,0.858344,1.144059,0.874081,0.536464,0.613747,0.624999,1,0,0,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',4.520914
0.878785,0.265513,0.523591,0.254594,0.581631,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0.789104,1.144298,1.402376,-0.258078,0.613272,0.355194,0.5071,1.971998,3.309763,0.302136,1.678381,0.595812,0.13902,0.233329,0.460124,1,0,0,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',2.760137
0.241212,0.375658,0.961668,0.036257,0.183039,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1.337326,0.61687,1.20288,-0.58601,-0.134446,-0.720456,0.390632,2.559956,0.642105,1.557377,0.250827,3.986817,0.361258,0.090613,0.231966,1,1,1,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.592944
0.328038,0.051,0.457915,0.54763,0.761713,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.508915,0.379038,0.785953,-0.406915,0.277038,-0.129877,0.111374,8.978725,6.432118,0.15547,0.716373,1.395921,0.023354,0.01673,0.150214,1,0,1,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',2.14103
0.179354,0.617256,0.62609,0.251438,-0.019498,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.243346,0.79661,0.805444,-0.008834,-0.437902,-0.446736,0.98589,1.014312,0.290567,3.441551,0.286467,3.490806,0.386458,0.110707,0.112292,1,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.095779
0.874405,0.849233,0.256175,-0.022694,0.770468,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1.105408,1.723638,1.13058,0.593058,0.025172,0.61823,3.31505,0.301655,1.029641,0.971212,3.413311,0.292971,0.217552,0.742574,0.224001,0,0,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',2.862964
0.381498,0.304681,0.676407,-0.037226,0.286982,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0.981088,0.686179,1.057905,-0.371726,0.076817,-0.294909,0.45044,2.22005,1.252123,0.798644,0.564007,1.773029,0.206088,0.116235,0.258048,1,0,1,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.076469
0.130621,0.414926,0.386852,0.706257,-0.049933,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.801778,0.545547,0.517473,0.028074,-0.284305,-0.256231,1.07257,0.93234,0.314806,3.176564,0.337651,2.961637,0.160515,0.054198,0.050531,0,1,1,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',2.397631
0.243319,0.332423,0.355662,0.428886,0.649008,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.688085,0.575742,0.598981,-0.023239,-0.089104,-0.112343,0.93466,1.069908,0.731956,1.366202,0.68413,1.461711,0.11823,0.080885,0.086539,1,1,1,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',2.187561
0.084521,0.952176,0.328754,0.690625,0.908068,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1.28093,1.036697,0.413275,0.623422,-0.867655,-0.244233,2.896318,0.345266,0.088766,11.265555,0.257095,3.889613,0.313032,0.080479,0.027787,0,1,1,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',2.97264
0.893344,0.757436,0.501639,1.069129,0.560229,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.259075,1.65078,1.394983,0.255797,0.135908,0.391705,1.509922,0.662286,1.179432,0.847866,1.78085,0.561529,0.379959,0.676651,0.448136,0,0,0,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',3.920848
0.872748,0.667968,0.300512,0.409204,0.51509,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0.96848,1.540716,1.17326,0.367456,0.20478,0.572236,2.222766,0.44989,1.306572,0.765362,2.904203,0.344328,0.200732,0.582968,0.262271,0,0,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',2.830326
0.208433,0.68795,0.049502,0.426475,0.360037,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0.737452,0.896383,0.257935,0.638448,-0.479517,0.158931,13.897418,0.071956,0.302977,3.300581,4.210598,0.237496,0.034055,0.143391,0.010318,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',1.641713
0.451402,0.875474,0.961623,0.360084,0.493845,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.837097,1.326876,1.413025,-0.086149,-0.424072,-0.510221,0.910413,1.098403,0.515609,1.939455,0.469417,2.130303,0.841876,0.395191,0.434079,1,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',5.181399
0.110746,0.720618,0.050973,0.693612,0.521176,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0.771591,0.831364,0.161719,0.669645,-0.609872,0.059773,14.137249,0.070735,0.153682,6.506944,2.17264,0.460269,0.036732,0.079806,0.005645,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',1.901531
0.406833,0.776945,0.26007,0.997398,0.065782,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1.037015,1.183778,0.666903,0.516875,-0.370112,0.146763,2.987446,0.334734,0.523632,1.909739,1.564321,0.639255,0.20206,0.316087,0.105805,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',2.701046
0.342317,0.813434,0.234876,0.20436,0.889265,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1.04831,1.155751,0.577193,0.578558,-0.471117,0.107441,3.463249,0.288746,0.420829,2.376259,1.457437,0.686136,0.191056,0.278452,0.080402,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',2.605229
0.640003,0.73065,0.235543,0.149116,0.199324,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0.966193,1.370653,0.875546,0.495107,-0.090647,0.40446,3.101981,0.322375,0.875936,1.141635,2.717139,0.368034,0.172099,0.467618,0.150748,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',2.983415
0.722363,0.825231,0.186647,0.22959,0.833655,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1.011878,1.547594,0.90901,0.638584,-0.102868,0.535716,4.421346,0.226175,0.875346,1.142405,3.87021,0.258384,0.154027,0.596116,0.134827,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',3.148201
0.08561,0.718383,0.558778,0.362702,0.618913,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.277161,0.803993,0.644388,0.159605,-0.632773,-0.473168,1.285632,0.777827,0.11917,8.391344,0.153209,6.527018,0.401417,0.061501,0.047837,0,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.376312
0.238909,0.733409,1.014587,-0.008546,1.003003,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.747996,0.972318,1.253496,-0.281178,-0.4945,-0.775678,0.722865,1.383385,0.325751,3.069826,0.235474,4.246751,0.744107,0.175218,0.242394,1,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',4.611372
0.792346,0.279699,0.296483,0.068818,0.886816,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.576182,1.072045,1.088829,-0.016784,0.512647,0.495863,0.94339,1.060007,2.832852,0.353001,2.672484,0.374184,0.082926,0.221618,0.234917,1,0,0,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',2.061287
1.010326,0.159904,0.098437,0.62185,0.650456,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.258341,1.17023,1.108763,0.061467,0.850422,0.911889,1.62443,0.615601,6.318328,0.15827,10.263681,0.097431,0.01574,0.161555,0.099453,0,0,0,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',1.515339
0.393458,0.566138,0.237838,0.73409,0.959877,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0.803976,0.959596,0.631296,0.3283,-0.17268,0.15562,2.380351,0.420106,0.694986,1.438878,1.654311,0.604481,0.134649,0.222752,0.093579,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',2.125123
0.373853,0.891295,0.181027,1.040634,0.302302,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1.072322,1.265148,0.55488,0.710268,-0.517442,0.192826,4.923547,0.203106,0.419449,2.384079,2.065178,0.48422,0.161348,0.333213,0.067677,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',2.48411
0.23696,0.593301,0.102532,0.692343,0.851128,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0.695833,0.830261,0.339492,0.490769,-0.356341,0.134428,5.786496,0.172816,0.399393,2.503802,2.311083,0.432698,0.060832,0.140589,0.024296,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',1.687145
0.117137,0.372261,0.266527,0.016228,0.090432,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.638788,0.489398,0.383664,0.105734,-0.255124,-0.14939,1.39671,0.715968,0.314664,3.177997,0.439494,2.275344,0.099218,0.043606,0.03122,0,1,1,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',1.456071
0.422624,0.030756,0.871767,0.899547,0.591421,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0.902523,0.45338,1.294391,-0.841011,0.391868,-0.449143,0.03528,28.344616,13.741189,0.072774,0.48479,2.062748,0.026812,0.012998,0.36843,1,0,1,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',2.902576
0.765346,0.082498,0.12904,0.595849,0.752969,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.211538,0.847844,0.894386,-0.046542,0.682848,0.636306,0.639321,1.564159,9.277146,0.107792,5.931076,0.168603,0.010646,0.06314,0.09876,1,0,0,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',1.804434
